"Date","Hour","Price","Demand","PV","Wind","Netimport"
"09.01.2011",7,9.22,52099,0,7772.825,-470
"09.01.2011",8,10,53899,0,7854.7,901
"09.01.2011",9,10.19,55738,86.8,8156.175,1313
"09.01.2011",10,30,59053,523.75,8225.875,1050
"09.01.2011",11,46.02,61315,1409.05,7909.775,964
"09.01.2011",12,50.83,62456,2159.825,7490.375,1413
"09.01.2011",13,53.02,64056,2213.375,7420.55,692
"09.01.2011",14,46.62,60596,1954.75,7359.025,504
"09.01.2011",15,43.44,58010,994.975,6880.9,836
"09.01.2011",16,36.36,56656,441.25,5833.75,-322
"09.01.2011",17,39.22,57111,38.4,5846.375,-511
"09.01.2011",18,56.28,63114,0.425,5984.825,108
"09.01.2011",19,63.02,67343,0,6320.625,1482
"09.01.2011",20,62.38,67720,0,6627.6,1821
"09.01.2011",21,57.47,65701,0,6433.125,2898
"09.01.2011",22,49.37,63436,0,6050.1,3566
"09.01.2011",23,52.01,66264,0,5376.75,2375
"09.01.2011",24,44.89,65326,0,4924.55,3180
"10.01.2011",1,30,62072,0,4768.275,396
"10.01.2011",2,25.09,62303,0,4657.05,589
"10.01.2011",3,20.57,60648,0,4243.775,657
"10.01.2011",4,15.04,58787,0,4150,-592
"10.01.2011",5,15.7,59366,0,3827.325,-1478
"10.01.2011",6,25.63,63686,0,3497.9,-793
"10.01.2011",7,51.64,71736,0,3417.125,463
"10.01.2011",8,63.3,78054,0,3224.2,837
"10.01.2011",9,62.99,78691,20,2957.775,1569
"10.01.2011",10,61.2,78560,310.45,2844.35,1931
"10.01.2011",11,62.67,78013,1116.75,2277.375,1841
"10.01.2011",12,62.98,77640,1825.775,1817.525,2398
"10.01.2011",13,62.88,76876,2049.575,1543.3,1898
"10.01.2011",14,61.41,74999,2000.525,1378.3,1606
"10.01.2011",15,60.5,72909,1413.675,1232.525,950
"10.01.2011",16,57.52,71955,608.825,1348.95,596
"10.01.2011",17,59.92,72821,56.55,1981.2,-982
"10.01.2011",18,67.1,78890,1.35,2672.85,-31
"10.01.2011",19,69.93,82494,0,3337.775,1090
"10.01.2011",20,63.18,79326,0,3790.5,856
"10.01.2011",21,54.72,74774,0,4047.4,410
"10.01.2011",22,43.94,71040,0,4193.875,708
"10.01.2011",23,43.37,73069,0,4279.625,1045
"10.01.2011",24,32.32,71691,0,4245.875,2546
"11.01.2011",1,47.31,67570,0,4236.725,2675
"11.01.2011",2,45.01,67207,0,4207.425,2605
"11.01.2011",3,41.91,65110,0,4342.7,2622
"11.01.2011",4,34.15,62741,0,4506,1521
"11.01.2011",5,35.01,62752,0,4958.1,422
"11.01.2011",6,44.92,66345,0,5061.875,1370
"11.01.2011",7,49.81,73597,0,5260.55,1499
"11.01.2011",8,63.08,79276,0,5500.4,2273
"11.01.2011",9,64.85,78854,12.35,5707.275,1591
"11.01.2011",10,63.04,78685,352.775,5515.175,1334
"11.01.2011",11,62.68,78553,1186.275,5740.95,1685
"11.01.2011",12,63.7,78857,2011.35,5534.025,1605
"11.01.2011",13,65.03,78114,2431.55,5710.375,1717
"11.01.2011",14,65.04,76655,2053.1,5218.525,2020
"11.01.2011",15,62.95,75144,1183.375,4841.5,1299
"11.01.2011",16,60,74428,536.4,4947.475,533
"11.01.2011",17,62.94,74785,61.25,5320.35,-473
"11.01.2011",18,69.04,79136,0.95,5645.3,80
"11.01.2011",19,71.61,81506,0,6113.5,1839
"11.01.2011",20,67.99,78591,0,6397.1,1103
"11.01.2011",21,63.67,73826,0,6906.5,1283
"11.01.2011",22,53.28,69872,0,7685.8,314
"11.01.2011",23,56.18,71527,0,8191.25,-144
"11.01.2011",24,49.33,69834,0,9012.9,839
"12.01.2011",1,37.93,65448,0,9081.025,557
"12.01.2011",2,34.02,65265,0,9729.775,106
"12.01.2011",3,24.29,62892,0,9956.2,-1215
"12.01.2011",4,16.51,60650,0,10200.425,-2289
"12.01.2011",5,14.06,61098,0,9868.525,-2129
"12.01.2011",6,32.55,64615,0,10610.175,-1990
"12.01.2011",7,43.69,71075,0,10832,-2305
"12.01.2011",8,57.65,76574,0,10988.675,-2728
"12.01.2011",9,60,77911,32.875,10585.725,-2176
"12.01.2011",10,60.38,77791,295.825,9181.85,-1962
"12.01.2011",11,61.43,77674,752.35,8224.1,-2043
"12.01.2011",12,63.05,78254,1195.05,8633.95,-1894
"12.01.2011",13,60.43,77381,1329.15,8641.3,-1942
"12.01.2011",14,59.85,76743,1192.525,8237.8,-2043
"12.01.2011",15,60,74798,703.6,7087.7,-1912
"12.01.2011",16,57.91,73149,252.425,6548.475,-2002
"12.01.2011",17,59.42,73279,32.625,6217.025,-1218
"12.01.2011",18,66.17,77025,2.9,6193.1,-1029
"12.01.2011",19,66.75,79200,0,6066.3,-399
"12.01.2011",20,59.94,75917,0,6140.8,-790
"12.01.2011",21,52.1,71252,0,6214.1,-1451
"12.01.2011",22,46.83,66988,0,6131.575,-1697
"12.01.2011",23,48.56,68537,0,6314.55,-666
"12.01.2011",24,43.89,66928,0,6652.85,-329
"13.01.2011",1,31.04,62530,0,6589.45,1558
"13.01.2011",2,24.93,61744,0,6449.75,1539
"13.01.2011",3,16.66,59410,0,5813.15,673
"13.01.2011",4,10.46,57176,0,5359.075,59
"13.01.2011",5,21.54,56836,0,5010.575,-1340
"13.01.2011",6,34.94,60059,0,4546.2,-1542
"13.01.2011",7,49.87,67310,0,4234.625,-115
"13.01.2011",8,62.11,72853,0,3778.525,-1035
"13.01.2011",9,63.06,72447,9.875,3672,-896
"13.01.2011",10,58.89,72124,164.225,3556.8,-324
"13.01.2011",11,57.08,71957,374.325,3372.1,427
"13.01.2011",12,59.22,72248,595.875,3339.175,809
"13.01.2011",13,56.19,71581,695.925,3584.225,483
"13.01.2011",14,54.93,70251,618.175,4070.275,733
"13.01.2011",15,50.54,68582,459.075,4424.4,774
"13.01.2011",16,50.05,67147,203.95,5374.675,428
"13.01.2011",17,56.38,67285,28.875,6541.025,-490
"13.01.2011",18,63.09,71602,1.875,7461.325,-459
"13.01.2011",19,64.95,74602,0,8706.875,579
"13.01.2011",20,57.92,71699,0,9895.025,505
"13.01.2011",21,54.45,67275,0,10366.7,445
"13.01.2011",22,48.6,63400,0,10523.225,102
"13.01.2011",23,49.44,65144,0,10336.15,1029
"13.01.2011",24,43.81,63773,0,10233.375,3764
"14.01.2011",1,25.21,59650,0,9761.975,3226
"14.01.2011",2,18.03,59188,0,9362.775,2838
"14.01.2011",3,14.08,57270,0,8893.975,2673
"14.01.2011",4,10.36,55238,0,8449.85,1797
"14.01.2011",5,10.51,55397,0,8033.5,1469
"14.01.2011",6,23.05,58908,0,7825.9,1080
"14.01.2011",7,43.09,66178,0,7908.95,2635
"14.01.2011",8,62.21,72016,0,7978.3,1978
"14.01.2011",9,65.01,71762,22.525,7686.225,401
"14.01.2011",10,64.48,71279,250.775,8123.6,-250
"14.01.2011",11,61.26,70679,741.85,9305.3,-403
"14.01.2011",12,61.42,70587,1286.2,10128.85,552
"14.01.2011",13,57,70035,1337.675,10983.975,1190
"14.01.2011",14,54.28,68304,1217.275,11568.675,1030
"14.01.2011",15,50.7,66325,974.8,10979.35,572
"14.01.2011",16,48.1,65091,509.725,10669.5,-184
"14.01.2011",17,50.93,65361,107.375,10202.075,-1011
"14.01.2011",18,58.44,70230,5.625,10169.675,-1331
"14.01.2011",19,61.28,72960,0,10191.525,-1284
"14.01.2011",20,58.35,70240,0,10675.275,179
"14.01.2011",21,51.41,66777,0,11410.6,384
"14.01.2011",22,49.36,63479,0,11425.575,597
"14.01.2011",23,51.4,65817,0,11379.175,1011
"14.01.2011",24,44.08,64494,0,11599.325,3045
"15.01.2011",1,36.54,59979,0,12025.625,4022
"15.01.2011",2,30.3,58972,0,12644.075,3829
"15.01.2011",3,21.78,56474,0,12455.875,3462
"15.01.2011",4,15.19,54056,0,12472.15,2469
"15.01.2011",5,14.64,53055,0,12108.95,1857
"15.01.2011",6,15.29,54209,0,11524.375,1850
"15.01.2011",7,17.11,56349,0,11202.3,3149
"15.01.2011",8,40.6,59549,0,10705.075,2343
"15.01.2011",9,49.04,61756,161.55,10085.275,2578
"15.01.2011",10,53.12,63258,992.725,10063,4676
"15.01.2011",11,53.2,62657,2285.325,10035.825,2694
"15.01.2011",12,52.99,62664,3368.7,10522.725,1301
"15.01.2011",13,53.9,63546,3528.65,11027.4,2072
"15.01.2011",14,47.79,60046,2708.025,10682.15,2264
"15.01.2011",15,45,57527,1974.05,9513.1,2134
"15.01.2011",16,43.28,55851,1142.95,8434.75,877
"15.01.2011",17,53.91,56064,246.55,7735.075,205
"15.01.2011",18,65.04,61904,14.9,8227.825,-699
"15.01.2011",19,63.21,65957,0,9239.425,-1375
"15.01.2011",20,56.19,64685,0,10678.95,-214
"15.01.2011",21,44.96,61949,0,11690.575,1469
"15.01.2011",22,37.43,59802,0,12452.5,1460
"15.01.2011",23,43.78,63191,0,12075.75,1820
"15.01.2011",24,36.79,62578,0,11591.8,2994
"16.01.2011",1,19.97,59010,0,11956.4,2814
"16.01.2011",2,11.9,58418,0,11454.5,2545
"16.01.2011",3,14.99,56041,0,10857.8,930
"16.01.2011",4,10.06,53450,0,10369.325,-586
"16.01.2011",5,10.2,52364,0,9780.75,-955
"16.01.2011",6,11.58,52741,0,9498.35,685
"16.01.2011",7,10.17,53709,0,9317.275,101
"16.01.2011",8,10.2,55550,0,9134.2,2078
"16.01.2011",9,16.6,57465,208.3,8706.65,3205
"16.01.2011",10,27.9,59945,1697.1,8875.675,3742
"16.01.2011",11,39.94,60786,4121.6,8834.275,4265
"16.01.2011",12,45.12,60742,5824.375,8854.4,4444
"16.01.2011",13,45.11,61459,6478.45,8485.7,4085
"16.01.2011",14,35.13,57518,6496.9,8034.2,3233
"16.01.2011",15,25.45,54334,5238.1,7458.7,3414
"16.01.2011",16,23.93,52683,2874.3,6939.625,2224
"16.01.2011",17,38.17,53199,597.6,7020.925,1320
"16.01.2011",18,56.09,60067,17.3,7824.075,1536
"16.01.2011",19,64.15,65317,0,8346.875,2411
"16.01.2011",20,65,65349,0,9158.875,3094
"16.01.2011",21,55.15,63055,0,9514.15,4075
"16.01.2011",22,49.32,60549,0,9530.25,3249
"16.01.2011",23,51.31,63143,0,9286.25,2946
"16.01.2011",24,46.14,62255,0,8869.85,3126
"17.01.2011",1,22.73,58774,0,8328.85,3893
"17.01.2011",2,16.75,58798,0,7802.775,4141
"17.01.2011",3,17.1,57140,0,7207.575,3662
"17.01.2011",4,12.72,54955,0,6598.275,2303
"17.01.2011",5,14.87,55612,0,5857.85,1579
"17.01.2011",6,23.53,60059,0,5067.55,1600
"17.01.2011",7,45.48,67859,0,4641.225,3138
"17.01.2011",8,62.43,73895,0,3911.025,3358
"17.01.2011",9,65.91,74010,203.15,3435.475,3024
"17.01.2011",10,61.19,74118,1722.325,3006.65,3556
"17.01.2011",11,58.62,73728,4281.25,2461.575,3544
"17.01.2011",12,59.9,73884,5948.925,1753.05,3187
"17.01.2011",13,60.14,73107,6360.975,1451.05,3466
"17.01.2011",14,58.4,71419,5963.05,1395.375,2813
"17.01.2011",15,52.54,69145,4699.975,1333.375,2852
"17.01.2011",16,52.93,67623,2520.95,1552.35,1975
"17.01.2011",17,58.52,67618,521.225,2336.35,1040
"17.01.2011",18,67.26,72446,11.65,3503.3,1371
"17.01.2011",19,68.36,76363,0,4503,2997
"17.01.2011",20,65.97,73595,0,5774.55,3124
"17.01.2011",21,60.2,69155,0,6846.425,3135
"17.01.2011",22,51.24,65151,0,7564.075,2612
"17.01.2011",23,50.89,67258,0,8140.525,3100
"17.01.2011",24,48.92,65811,0,8763.975,3628
"18.01.2011",1,37.65,61772,0,8361.95,2601
"18.01.2011",2,37.28,61361,0,7516.45,2463
"18.01.2011",3,34.94,59408,0,6863.375,1633
"18.01.2011",4,25.3,57320,0,5965,613
"18.01.2011",5,28.8,57550,0,5739.55,-538
"18.01.2011",6,40.49,61284,0,5699.425,654
"18.01.2011",7,45.24,68782,0,5729.4,1531
"18.01.2011",8,59.6,74649,0,5036.9,1920
"18.01.2011",9,63.27,74456,68.625,4233.85,2484
"18.01.2011",10,61.63,74266,563.1,3196.05,3115
"18.01.2011",11,63.32,73753,1469.05,2512.675,3466
"18.01.2011",12,63.58,74271,2057.5,1977.15,3375
"18.01.2011",13,62.89,73495,2261.2,1710.9,3482
"18.01.2011",14,62.36,72222,2083,1567.55,3138
"18.01.2011",15,59.37,70551,1561.2,1305.7,2221
"18.01.2011",16,55.97,69538,720.85,1187.875,1512
"18.01.2011",17,59.07,69822,130.65,1083.625,968
"18.01.2011",18,67.9,74588,5.15,1084.025,1171
"18.01.2011",19,69.08,78598,0,1297.3,2234
"18.01.2011",20,66.98,75650,0,1502.825,2646
"18.01.2011",21,60.1,71573,0,1581.35,4579
"18.01.2011",22,50.01,67761,0,1824.9,3771
"18.01.2011",23,49.74,70105,0,1808.075,3235
"18.01.2011",24,45.89,68549,0,2211.375,4042
"19.01.2011",1,47.14,64289,0,2513.175,3383
"19.01.2011",2,45.44,64206,0,2575.225,3693
"19.01.2011",3,43.01,62477,0,2735.475,3236
"19.01.2011",4,38.89,60536,0,2900.7,2652
"19.01.2011",5,40.1,61147,0,2793.725,1511
"19.01.2011",6,46.28,64884,0,2706.675,2961
"19.01.2011",7,49.51,72065,0,2682.875,3202
"19.01.2011",8,65.06,78088,0,2424.525,3033
"19.01.2011",9,66.5,79245,44.725,2144.175,1597
"19.01.2011",10,66.09,79425,323.625,2077.925,1855
"19.01.2011",11,65.91,78514,889.525,1946.325,2085
"19.01.2011",12,66,78397,1362.55,1892.675,1982
"19.01.2011",13,65.5,76894,1771.1,2052.625,2174
"19.01.2011",14,65,75193,1849.325,2180.55,1986
"19.01.2011",15,62.94,73003,1383.8,2067.025,2245
"19.01.2011",16,61.08,71742,736.725,1851.4,1102
"19.01.2011",17,61.19,72282,213.825,1662.275,228
"19.01.2011",18,66.88,77766,15.5,1635.975,56
"19.01.2011",19,69.22,82450,0,1689.75,2111
"19.01.2011",20,66.46,79689,0,1734.8,2906
"19.01.2011",21,61.19,75483,0,1732.775,4754
"19.01.2011",22,51.11,71847,0,1684.95,3375
"19.01.2011",23,52,74129,0,1669.775,4333
"19.01.2011",24,48.85,72714,0,1416.025,4763
"20.01.2011",1,43.09,68903,0,1290.375,3304
"20.01.2011",2,42.63,69084,0,1274.025,3561
"20.01.2011",3,42.6,67380,0,1378.35,3225
"20.01.2011",4,40.06,65329,0,1466.725,2184
"20.01.2011",5,39.96,65452,0,1631.925,1923
"20.01.2011",6,41.77,69247,0,1687.675,2721
"20.01.2011",7,48,77004,0,1703.2,1813
"20.01.2011",8,63.3,82865,0,1794.175,1254
"20.01.2011",9,66.09,82645,55.4,1835.05,1568
"20.01.2011",10,66.08,82115,380.1,1823.025,2453
"20.01.2011",11,65.83,81093,975.175,1887.1,3168
"20.01.2011",12,65.63,80989,1460.35,1860.15,2829
"20.01.2011",13,64.93,80049,1389.5,1647.05,3236
"20.01.2011",14,63.84,78721,1420.075,1428.45,3309
"20.01.2011",15,61.74,76865,1187.025,1511.15,3062
"20.01.2011",16,60.31,75881,845.925,1350.025,2349
"20.01.2011",17,61.8,76266,153.8,1449.525,1106
"20.01.2011",18,66.61,81306,6.75,1374.675,1233
"20.01.2011",19,69.73,86170,0,1257.3,3126
"20.01.2011",20,66.49,82798,0,1179.425,3424
"20.01.2011",21,63.71,78949,0,1144.475,3415
"20.01.2011",22,53.02,75118,0,1151.225,3152
"20.01.2011",23,52.6,77173,0,1157.625,3740
"20.01.2011",24,48.46,75772,0,1111.15,4711
"21.01.2011",1,46.04,72058,0,953.275,5091
"21.01.2011",2,45.3,71960,0,964.225,4903
"21.01.2011",3,44.88,70171,0,997,4806
"21.01.2011",4,42.65,67917,0,996.775,4219
"21.01.2011",5,42.09,68546,0,1074.175,3777
"21.01.2011",6,45.7,72357,0,1275.475,4733
"21.01.2011",7,50.83,79776,0,1304.325,6794
"21.01.2011",8,64.03,85823,0,1189.975,6008
"21.01.2011",9,66.61,85913,98.5,1149.825,5246
"21.01.2011",10,66.23,85462,693.175,1133.325,5280
"21.01.2011",11,66,84557,1838.55,1179.55,5449
"21.01.2011",12,65.21,84058,2907.8,1043,5435
"21.01.2011",13,64.52,83498,2565.625,1010.375,5786
"21.01.2011",14,62.98,81486,2116.6,1151.875,5806
"21.01.2011",15,60.17,79146,1432.175,1226.4,6116
"21.01.2011",16,56.19,77618,700.55,1223.775,5577
"21.01.2011",17,62.07,78143,106.575,1253.925,4192
"21.01.2011",18,66.13,83428,3.6,1148.45,3421
"21.01.2011",19,67.85,87572,0,1040.525,4242
"21.01.2011",20,66.27,84709,0,885.325,4759
"21.01.2011",21,60.81,80836,0,925.675,3977
"21.01.2011",22,54.99,77691,0,832.1,3490
"21.01.2011",23,56.96,80276,0,925.625,2363
"21.01.2011",24,50.33,78590,0,917.95,3988
"22.01.2011",1,50.07,74168,0,1088.175,5211
"22.01.2011",2,48.18,73491,0,1228.8,5133
"22.01.2011",3,46.85,71175,0,1319.35,5217
"22.01.2011",4,45.03,68730,0,1366.075,5309
"22.01.2011",5,44.46,67677,0,1382.5,5123
"22.01.2011",6,46.69,69018,0,1323.45,5191
"22.01.2011",7,44.93,71122,0,1360.85,6754
"22.01.2011",8,46.68,74457,0,1249.975,6838
"22.01.2011",9,51.39,76939,119.875,1186.9,6641
"22.01.2011",10,58,78893,984.7,1069.225,6524
"22.01.2011",11,60.38,78503,2368.85,915.875,6437
"22.01.2011",12,61.04,78572,3443.525,868.725,5636
"22.01.2011",13,61.1,79566,3749.825,846.575,6296
"22.01.2011",14,59.12,76365,3131.3,875.95,6285
"22.01.2011",15,53,74223,2053.525,877.05,6531
"22.01.2011",16,50.55,72656,1104.375,780.075,5892
"22.01.2011",17,50.12,72823,228.725,664.225,4467
"22.01.2011",18,63.1,77247,11.2,580.45,3240
"22.01.2011",19,64.8,81037,0,798.3,3633
"22.01.2011",20,62.62,78995,0,876.625,4883
"22.01.2011",21,59.17,75436,0,947.875,4824
"22.01.2011",22,53.13,72948,0,909.9,4256
"22.01.2011",23,58.79,76282,0,1073.95,4467
"22.01.2011",24,52.98,75631,0,1207.2,5142
"23.01.2011",1,48.76,71592,0,1343.1,3737
"23.01.2011",2,45.8,71486,0,1514.7,3911
"23.01.2011",3,42.45,69158,0,1915.125,3249
"23.01.2011",4,42.91,66272,0,2106.55,2231
"23.01.2011",5,39.96,64932,0,2353.7,1851
"23.01.2011",6,35.4,65247,0,2415.625,3337
"23.01.2011",7,29.18,65792,0,2338.625,2427
"23.01.2011",8,34.94,67372,0,2210.325,4264
"23.01.2011",9,45.76,69355,189.225,2003.3,3429
"23.01.2011",10,48.16,72072,1093.8,1773.325,3405
"23.01.2011",11,51.29,73184,2170.225,1589.475,3725
"23.01.2011",12,53.19,73585,2364.825,1455.4,3478
"23.01.2011",13,51.81,74450,2259.025,1340.2,3812
"23.01.2011",14,49.85,70534,1917.95,1313.325,3660
"23.01.2011",15,45.3,67697,1552.95,1163.525,3529
"23.01.2011",16,42.98,66523,873.725,877.45,3065
"23.01.2011",17,43.93,66634,204.3,762.25,3366
"23.01.2011",18,55.67,72179,15.025,763.95,3068
"23.01.2011",19,63.72,77485,0,733.6,3021
"23.01.2011",20,63.41,77444,0,660.175,3836
"23.01.2011",21,60.08,74977,0,661.25,5198
"23.01.2011",22,53.26,72307,0,852.25,4408
"23.01.2011",23,53.98,74677,0,967.225,4672
"23.01.2011",24,51.39,73358,0,1157.375,4363
"24.01.2011",1,48.15,69934,0,1332.1,4233
"24.01.2011",2,47.47,70311,0,1523.675,4131
"24.01.2011",3,45.82,68698,0,1598.35,4525
"24.01.2011",4,43.54,66439,0,1561.6,4901
"24.01.2011",5,42.39,66771,0,1569.1,4903
"24.01.2011",6,44.91,70974,0,1637.9,4806
"24.01.2011",7,57.17,78537,0,1784.775,5733
"24.01.2011",8,67.83,84650,0,1651.125,6172
"24.01.2011",9,66.76,84871,32.525,1464.65,5934
"24.01.2011",10,66.37,84823,191.825,1464.4,6121
"24.01.2011",11,66.12,84217,473.55,1586.425,6181
"24.01.2011",12,65.71,84152,734.425,1950.55,6091
"24.01.2011",13,64.99,83645,870.475,2460.075,6372
"24.01.2011",14,64.72,81951,855.35,2884.15,6370
"24.01.2011",15,63.89,80044,630.15,3350.975,5843
"24.01.2011",16,63.05,78492,344.425,3399.025,4898
"24.01.2011",17,63.11,78602,66.675,3682.375,4336
"24.01.2011",18,66.42,82784,4.8,3889.575,3890
"24.01.2011",19,67.32,87449,0,4333.3,3906
"24.01.2011",20,64.88,84547,0,4837.425,4520
"24.01.2011",21,61.09,79951,0,5405.7,5661
"24.01.2011",22,54.54,75679,0,5991.625,4663
"24.01.2011",23,52.76,77596,0,6419.5,4356
"24.01.2011",24,47,76186,0,6976.9,5224
"25.01.2011",1,45,72306,0,7837.225,5538
"25.01.2011",2,43.17,72199,0,8808.075,5314
"25.01.2011",3,35.3,70500,0,9764.9,5305
"25.01.2011",4,27.34,68346,0,10829.5,4011
"25.01.2011",5,30.53,68494,0,11772.1,3385
"25.01.2011",6,44.18,72239,0,11502.175,3884
"25.01.2011",7,46,79436,0,11763.9,3227
"25.01.2011",8,61.5,84491,0,11916.725,3121
"25.01.2011",9,63.5,84053,22.675,10961.225,2092
"25.01.2011",10,62.78,83836,292.225,10398.325,2920
"25.01.2011",11,62.8,83108,822.125,10007.575,3089
"25.01.2011",12,61.09,82793,1333.275,9891,2667
"25.01.2011",13,59.97,82005,1718.2,9446.45,2841
"25.01.2011",14,61.03,80384,1268.675,9316.15,2508
"25.01.2011",15,60.58,78325,873.2,9094.525,2123
"25.01.2011",16,58.7,77215,360.475,8055.85,2243
"25.01.2011",17,61.18,77362,77.8,7285.425,2246
"25.01.2011",18,65.16,81298,6.125,6313.425,2076
"25.01.2011",19,66.49,85801,0,5815.85,3651
"25.01.2011",20,64.66,82661,0,5198.8,4060
"25.01.2011",21,61.05,77993,0,4296.725,5971
"25.01.2011",22,53.4,74290,0,3589.575,4889
"25.01.2011",23,53.05,76276,0,3054.375,4937
"25.01.2011",24,47.03,74703,0,2736.4,5520
"26.01.2011",1,47.07,70699,0,2405.225,3810
"26.01.2011",2,47,71188,0,2407.625,4608
"26.01.2011",3,46.24,69056,0,2382.925,3673
"26.01.2011",4,44.14,66691,0,2245.3,2935
"26.01.2011",5,44.75,66843,0,2029.45,2367
"26.01.2011",6,46.98,70403,0,2091.825,2749
"26.01.2011",7,52.86,76720,0,1907,3340
"26.01.2011",8,67.32,81435,0,1732.2,2660
"26.01.2011",9,68.38,82643,61.25,1618.575,2253
"26.01.2011",10,67.78,82796,312.4,1645.6,2303
"26.01.2011",11,67.46,82509,682.525,1739.525,2579
"26.01.2011",12,67.54,82934,969.75,1890.9,2464
"26.01.2011",13,66.25,82103,1037.15,2050.975,2199
"26.01.2011",14,65.41,80538,1017,1984.775,2124
"26.01.2011",15,64.37,78717,739.375,2089.675,2105
"26.01.2011",16,63.41,77244,387.65,2299.075,1601
"26.01.2011",17,63.83,77031,100.025,2409,1160
"26.01.2011",18,67.17,80652,5.45,2479.45,955
"26.01.2011",19,69.97,85413,0,2458.675,2153
"26.01.2011",20,67.55,82384,0,2534.175,2650
"26.01.2011",21,61.31,77970,0,2502.65,3916
"26.01.2011",22,52.47,74065,0,2490.975,3850
"26.01.2011",23,55.3,76170,0,2322.175,3947
"26.01.2011",24,51.08,74899,0,2167.825,6142
"27.01.2011",1,46.98,70918,0,1965.75,4729
"27.01.2011",2,46.75,71806,0,1885.1,5565
"27.01.2011",3,45.91,70092,0,1950.125,5933
"27.01.2011",4,43.84,67797,0,1979,4058
"27.01.2011",5,43.11,67860,0,1909.15,3381
"27.01.2011",6,45.1,71440,0,2068.35,3410
"27.01.2011",7,50.78,78705,0,2023.7,3123
"27.01.2011",8,65.53,83818,0,2051.175,2342
"27.01.2011",9,66.48,83786,42.575,1747.175,2546
"27.01.2011",10,66.3,83666,366.275,1627.125,3189
"27.01.2011",11,65.99,83336,1053,1813.8,3490
"27.01.2011",12,66.34,83546,1722.425,1855.425,3493
"27.01.2011",13,65.23,83062,2127.35,1969.1,3443
"27.01.2011",14,64.41,81336,1837.275,2154.075,4297
"27.01.2011",15,63.65,79243,1464.15,2234.15,4015
"27.01.2011",16,62.24,78078,737.875,2309.475,3309
"27.01.2011",17,63.92,78125,146.85,2422.125,1804
"27.01.2011",18,66.64,81947,6.8,2483.45,1504
"27.01.2011",19,71.33,87033,0,2563.85,2941
"27.01.2011",20,67.94,83684,0,2560.075,3595
"27.01.2011",21,62.71,79298,0,2692.2,4132
"27.01.2011",22,53.98,75295,0,2653.45,3510
"27.01.2011",23,54.36,77519,0,2552.375,3873
"27.01.2011",24,48.84,76153,0,2485.525,3996
"28.01.2011",1,47.66,72335,0,2427.2,5050
"28.01.2011",2,46.75,72991,0,2397.175,5325
"28.01.2011",3,44.38,71210,0,2381.525,5457
"28.01.2011",4,43.52,69088,0,2295.525,4726
"28.01.2011",5,44.19,69184,0,2376.025,3879
"28.01.2011",6,47.99,73203,0,2530.8,4398
"28.01.2011",7,55.64,80104,0,2671.2,4808
"28.01.2011",8,65.44,85188,0,2683.025,5274
"28.01.2011",9,66.77,85111,149.6,2600.125,5306
"28.01.2011",10,66.25,85272,1111.65,2411.8,4819
"28.01.2011",11,65.94,84612,2786.775,2235.95,4465
"28.01.2011",12,65.28,84814,4211.025,2503.375,4164
"28.01.2011",13,64.17,84358,4854.35,2694.2,4656
"28.01.2011",14,63.13,82350,4602.425,2696.425,5108
"28.01.2011",15,61.03,80175,3734.325,2694.1,4912
"28.01.2011",16,55.44,78545,2290.375,2881.825,3985
"28.01.2011",17,58.2,78337,604.65,2891.35,3462
"28.01.2011",18,64.83,82169,15.55,3156.8,1037
"28.01.2011",19,67.94,86487,0,3509.625,2356
"28.01.2011",20,64.39,83242,0,3418.4,3501
"28.01.2011",21,59.77,79406,0,3554.35,4753
"28.01.2011",22,54.79,75944,0,3343.425,5333
"28.01.2011",23,55.67,78620,0,3210.525,5296
"28.01.2011",24,52.71,77001,0,2966.3,6124
"29.01.2011",1,52.17,72703,0,2620.65,5872
"29.01.2011",2,49.71,72643,0,2362.825,5899
"29.01.2011",3,46.99,70426,0,2131.025,5437
"29.01.2011",4,45.96,67662,0,2128.825,5090
"29.01.2011",5,44.97,66754,0,2075.15,4949
"29.01.2011",6,44.18,67755,0,1810.975,4895
"29.01.2011",7,45.16,69769,0,1517,6600
"29.01.2011",8,47.46,72810,0,1415.025,6544
"29.01.2011",9,51.27,75405,225.55,1368.475,6159
"29.01.2011",10,55.39,77666,1501.8,1024.2,6855
"29.01.2011",11,59.32,77666,3903.175,745.3,5954
"29.01.2011",12,60.45,78133,5562.225,565.75,5195
"29.01.2011",13,58.14,79116,6007.625,492.075,6178
"29.01.2011",14,53.25,75984,5796.1,428.45,6651
"29.01.2011",15,49.71,73641,4649.775,455.1,6598
"29.01.2011",16,47.84,71867,2669.85,559.1,5658
"29.01.2011",17,47.94,71866,751.9,693.4,5029
"29.01.2011",18,59.7,75929,25.6,844.85,3076
"29.01.2011",19,64.05,80915,0,994.5,4310
"29.01.2011",20,62.03,79202,0,1030,5932
"29.01.2011",21,55.29,75919,0,1253.4,6538
"29.01.2011",22,48.04,73498,0,1387.65,5478
"29.01.2011",23,49.93,77058,0,1187.825,4401
"29.01.2011",24,48.82,76412,0,1154.65,5624
"30.01.2011",1,47.03,72853,0,1180.475,5118
"30.01.2011",2,44.94,72452,0,1300.075,5052
"30.01.2011",3,47.44,70209,0,1072.25,5376
"30.01.2011",4,45.1,67280,0,1135.175,4436
"30.01.2011",5,44.19,65849,0,1260.575,3809
